"sk_grupo","sk_autor","sk_data_autorado","autorado_em","sk_data_commitado","commitado_em","e_merge","linhas_adicionadas","linhas_removidas","linhas_total","grupo","commit_id","titulo","mensagem"
"3","68","20260515","2026-05-15T23:37:03.000+00:00","20260515","2026-05-15T23:37:03.000+00:00","1","44","1","45","G03","8b0147a2","Merge branch 'Docs/MER' into 'main'","Merge branch 'Docs/MER' into 'main'

docs(#112): adiciona tabelas de entidades e relacionamentos do MER

See merge request graduacao/2026-1b/t28/g03!24"
"3","68","20260609","2026-06-09T01:27:14.000-03:00","20260609","2026-06-09T01:27:14.000-03:00","0","909","42","951","G03","8b3d9d57","feat(#283): implementa rotas para usuario","feat(#283): implementa rotas para usuario
"
"3","74","20260516","2026-05-16T02:58:18.000+00:00","20260516","2026-05-16T02:58:18.000+00:00","1","417","106","523","G03","8c0f6924","Merge branch 'docs/modelo-fisico' into 'main'","Merge branch 'docs/modelo-fisico' into 'main'

Docs/modelo fisico

See merge request graduacao/2026-1b/t28/g03!35"
"3","68","20260526","2026-05-26T11:14:38.000-03:00","20260526","2026-05-26T11:14:38.000-03:00","0","2","0","2","G03","8c261e4b","fix(#204): corrige gitignore","fix(#204): corrige gitignore
"
"3","85","20260521","2026-05-21T11:42:55.000-03:00","20260521","2026-05-21T11:42:55.000-03:00","0","50","19","69","G03","8c55b1e5","feat(#200): implementa o repository para o fluxo de envio de convite e corrige erros das outras camadas","feat(#200): implementa o repository para o fluxo de envio de convite e corrige erros das outras camadas
"
"3","70","20260612","2026-06-12T20:37:20.000+00:00","20260612","2026-06-12T20:37:20.000+00:00","1","64","72","136","G03","8c8d639c","Merge branch 'docs/coerencia-do-artefato-10' into 'main'","Merge branch 'docs/coerencia-do-artefato-10' into 'main'

docs(#306): atualiza user stories

See merge request graduacao/2026-1b/t28/g03!101"
"3","68","20260623","2026-06-23T14:49:24.000-03:00","20260623","2026-06-23T14:49:24.000-03:00","0","11","11","22","G03","8cb556df","refactor(#371): organiza specs para pasta correta","refactor(#371): organiza specs para pasta correta
"
"3","74","20260514","2026-05-14T15:38:00.000-03:00","20260514","2026-05-14T15:38:00.000-03:00","0","1","1","2","G03","8d06ebb3","docs(#96): corrige caminho da imagem do diagrama","docs(#96): corrige caminho da imagem do diagrama
"
"3","72","20260529","2026-05-29T20:14:31.000-03:00","20260529","2026-05-29T20:14:31.000-03:00","0","11","8","19","G03","8d23f3da","fix(#245): ajusta tabela de hierarquia tipografica","fix(#245): ajusta tabela de hierarquia tipografica
"
"3","85","20260513","2026-05-13T21:09:15.000-03:00","20260513","2026-05-13T21:09:15.000-03:00","0","12","0","12","G03","8d4b7481","docs: adiciona topico 3.3.2 sobre o grid e wireframes mobile, adiciona o grid e explicao","docs: adiciona topico 3.3.2 sobre o grid e wireframes mobile, adiciona o grid e explicao
"
"3","69","20260506","2026-05-06T15:37:41.000-03:00","20260506","2026-05-06T15:37:41.000-03:00","0","5","1","6","G03","8d75324d","docs(#91): adiciona texto de introdução e explicativo sobre personas.","docs(#91): adiciona texto de introdução e explicativo sobre personas.
"
"3","72","20260530","2026-05-30T02:44:04.000+00:00","20260530","2026-05-30T02:44:04.000+00:00","1","91","2","93","G03","8dd27806","Merge branch 'docs/secao-prototipo' into 'main'","Merge branch 'docs/secao-prototipo' into 'main'

docs(#243): Seção 3.5 do WAD (Protótipo de Alta Fidelidade)

See merge request graduacao/2026-1b/t28/g03!68"
"3","72","20260609","2026-06-09T17:45:06.000+00:00","20260609","2026-06-09T17:45:06.000+00:00","1","6","2","8","G03","8e576f46","Merge branch 'Docs/resumo-executivo' into 'main'","Merge branch 'Docs/resumo-executivo' into 'main'

docs (#254) adiciona resumo executivo

See merge request graduacao/2026-1b/t28/g03!75"
"3","71","20260610","2026-06-10T17:04:15.000-03:00","20260610","2026-06-10T17:04:15.000-03:00","0","174","144","318","G03","8eb0485e","feat(visitas): integra a tela com o backend e adiciona a funcionalidade de pesquisa #319","feat(visitas): integra a tela com o backend e adiciona a funcionalidade de pesquisa #319
"
"3","85","20260519","2026-05-19T14:58:24.000-03:00","20260519","2026-05-19T14:58:24.000-03:00","0","55","27","82","G03","8f0ada4c","docs(#183): corrige o modelo relacional","docs(#183): corrige o modelo relacional
"
"3","70","20260520","2026-05-20T14:59:32.000-03:00","20260520","2026-05-20T14:59:32.000-03:00","0","4","4","8","G03","8f38d60f","docs(#193): corrige modelo de entidade e relacionamento; - cpf e cnpj no mesmo atributo -nome_empresa em cadastro -nome em fazenda -vencimento retirado de contrato -relacao fornecedor e fazenda duplicado retirado","docs(#193): corrige modelo de entidade e relacionamento; - cpf e cnpj no mesmo atributo -nome_empresa em cadastro -nome em fazenda -vencimento retirado de contrato -relacao fornecedor e fazenda duplicado retirado
"
"3","70","20260430","2026-04-30T20:37:23.000-03:00","20260430","2026-04-30T20:37:23.000-03:00","0","5","0","5","G03","8fbbd146","docs(#50): adiciona requisitos nao funcionais de seguranca, capacidade, restricoes de design e organizacionais","docs(#50): adiciona requisitos nao funcionais de seguranca, capacidade, restricoes de design e organizacionais
"
"3","68","20260624","2026-06-24T14:38:02.000-03:00","20260624","2026-06-24T14:38:02.000-03:00","0","84","22","106","G03","8ffd4080","style(#404): marca campos obrigatorios em cadastro","style(#404): marca campos obrigatorios em cadastro
"
"3","74","20260612","2026-06-12T21:21:48.000-03:00","20260612","2026-06-12T21:21:48.000-03:00","1","6261","1063","7324","G03","901c262a","Merge branch 'main' into docs/organiza-referencias","Merge branch 'main' into docs/organiza-referencias
"
"3","68","20260527","2026-05-27T18:40:29.000+00:00","20260527","2026-05-27T18:40:29.000+00:00","1","76","27","103","G03","901c73d0","Merge branch 'docs/logica-proposicional' into 'main'","Merge branch 'docs/logica-proposicional' into 'main'

docs(#140): logica proposicional 3

See merge request graduacao/2026-1b/t28/g03!38"
"3","70","20260501","2026-05-01T01:03:21.000+00:00","20260501","2026-05-01T01:03:21.000+00:00","1","16","12","28","G03","906468af","Merge branch 'docs/requisitos-nao-funcionais' into 'main'","Merge branch 'docs/requisitos-nao-funcionais' into 'main'

docs: preenche seção de requisitos não funcionais

See merge request graduacao/2026-1b/t28/g03!13"
"3","71","20260623","2026-06-23T21:37:41.000-03:00","20260623","2026-06-23T21:37:41.000-03:00","0","2","4","6","G03","90cc837a","docs(readme): corrige o nome do grupo e adiciona o nome do G01-A26 #376","docs(readme): corrige o nome do grupo e adiciona o nome do G01-A26 #376
"
"3","75","20260625","2026-06-25T18:33:21.000-03:00","20260625","2026-06-25T18:33:21.000-03:00","0","10","2","12","G03","90fa184f","docs (#439): adiciona planos de acao baseados em testes","docs (#439): adiciona planos de acao baseados em testes
"
"3","85","20260513","2026-05-13T14:24:15.000-03:00","20260513","2026-05-13T14:24:15.000-03:00","0","1","1","2","G03","9117fb71","docs(#69): adiciona introducao ao topico 3.3 sobre wireframes","docs(#69): adiciona introducao ao topico 3.3 sobre wireframes
"
"3","68","20260612","2026-06-12T15:35:32.000-03:00","20260612","2026-06-12T15:35:32.000-03:00","0","11","7","18","G03","911bc344","fix(tests): corrige suite de testes para 279/279 passando","fix(tests): corrige suite de testes para 279/279 passando

- parceiro.service.spec.ts: CPF de teste invalido bloqueava validacoes
  de RN em CT02-CT08 (validarCpfCnpj rejeitava 12345678901).
- auth-gate.spec.ts: ajusta rotas verificadas para /api/parceiros e
  /api/fornecedores/1 (rotas de API protegidas por autenticar; as
  rotas sem /api sao views ou nao existem).
- visita.data: coluna era DATE e perdia a hora, fazendo a RN ""ultima
  visita ha menos de 1 hora"" nunca disparar. Migration altera para
  TIMESTAMP (database.sql + alter_visita_data_timestamp.sql, aplicada
  no banco).

Co-Authored-By: Claude Sonnet 4.6 <[email]>
"
"3","68","20260602","2026-06-02T22:40:44.000-03:00","20260602","2026-06-02T22:40:44.000-03:00","0","150","237","387","G03","91341a8c","feat: implementa FazendaController teste para CRUD","feat: implementa FazendaController teste para CRUD
"
"3","72","20260625","2026-06-25T20:59:41.000-03:00","20260625","2026-06-25T20:59:41.000-03:00","0","27","27","54","G03","91ce15e0","docs(wad): atualizacao status da tabela de rfs #436","docs(wad): atualizacao status da tabela de rfs #436
"
"3","71","20260612","2026-06-12T06:51:02.000-03:00","20260612","2026-06-12T06:51:02.000-03:00","1","505","18","523","G03","92187c2e","Merge branch 'feat/interface-parceiros' into 'main'","Merge branch 'feat/interface-parceiros' into 'main'

feat(frontend): Implementação da tela de Parceiros Agrícolas com listagem, busca e paginação (#312)

See merge request graduacao/2026-1b/t28/g03!104"
"3","71","20260612","2026-06-12T06:24:48.000-03:00","20260612","2026-06-12T06:24:48.000-03:00","0","15","2","17","G03","9225b399","fix(parceiros): busca encontra documento formatado comparando apenas os digitos #338","fix(parceiros): busca encontra documento formatado comparando apenas os digitos #338
"
"3","85","20260512","2026-05-12T13:00:41.000-03:00","20260512","2026-05-12T13:00:41.000-03:00","0","5854","1","5855","G03","92470f1d","docs(#78): adiciona diagrama de classes","docs(#78): adiciona diagrama de classes
"
"3","71","20260624","2026-06-24T13:17:49.000-03:00","20260624","2026-06-24T13:17:49.000-03:00","0","1","1","2","G03","926725da","docs(diagrama-sequencia): corrige o diagrama de sequencia de envio de link com os apontamentos feitos na correcao #399","docs(diagrama-sequencia): corrige o diagrama de sequencia de envio de link com os apontamentos feitos na correcao #399
"
"3","67","20260713","2026-07-13T03:08:44.000-03:00","20260713","2026-07-13T03:08:44.000-03:00","0","1","2","3","G03","927ff004","Ajusta a licença seguindo o modelo Apice.","Ajusta a licença seguindo o modelo Apice."
"3","68","20260612","2026-06-12T21:25:13.000-03:00","20260612","2026-06-12T21:25:13.000-03:00","1","11692","613","12305","G03","932b756e","Merge branch 'test/correcao-tests' into Docs/Secao.5.1","Merge branch 'test/correcao-tests' into Docs/Secao.5.1
"
"3","70","20260521","2026-05-21T14:33:53.000-03:00","20260521","2026-05-21T14:33:53.000-03:00","0","1","1","2","G03","93545a35","docs(#194): corrige a query para offset , que garante a maior flexibilidade do codigo. c.atualizado vai tambem para um having, garantindo que funcione","docs(#194): corrige a query para offset , que garante a maior flexibilidade do codigo. c.atualizado vai tambem para um having, garantindo que funcione
"
"3","68","20260607","2026-06-07T17:44:40.000-03:00","20260607","2026-06-07T17:44:40.000-03:00","0","655","30","685","G03","941d90d2","fix(#280): corrige json de PUT fornecedor","fix(#280): corrige json de PUT fornecedor
"
"3","71","20260612","2026-06-12T23:54:44.000-03:00","20260612","2026-06-12T23:54:44.000-03:00","1","23","23","46","G03","949729b1","Merge branch 'docs/correcao-negocios' into 'main'","Merge branch 'docs/correcao-negocios' into 'main'

Docs/correcao negocios

See merge request graduacao/2026-1b/t28/g03!133"
"3","71","20260624","2026-06-24T15:00:12.000-03:00","20260624","2026-06-24T15:00:12.000-03:00","0","3","2","5","G03","949d89e3","docs(caso-de-uso): corrige o diagrama de casos de uso para refletir a tabela e adiciona um caso de uso na tabela #398","docs(caso-de-uso): corrige o diagrama de casos de uso para refletir a tabela e adiciona um caso de uso na tabela #398
"
"3","71","20260612","2026-06-12T03:47:21.000-03:00","20260612","2026-06-12T03:47:21.000-03:00","0","3","1","4","G03","94d81f50","fix(cadastro): limpa form e usa replace na tela de fazenda para nao duplicar no voltar #377","fix(cadastro): limpa form e usa replace na tela de fazenda para nao duplicar no voltar #377
"
"3","71","20260428","2026-04-28T19:00:36.000+00:00","20260428","2026-04-28T19:00:36.000+00:00","1","8","5","13","G03","950b7b08","Merge branch 'main' into 'docs/sprint-01/matriz-de-risco'","Merge branch 'main' into 'docs/sprint-01/matriz-de-risco'

# Conflicts:
#   documentos/wad.md"
"3","72","20260529","2026-05-29T22:39:48.000-03:00","20260529","2026-05-29T22:39:48.000-03:00","0","30","27","57","G03","958b958e","fix(#250): corrige secao 4.1","fix(#250): corrige secao 4.1
"
"3","72","20260511","2026-05-11T22:10:30.000-03:00","20260511","2026-05-11T22:10:30.000-03:00","0","31","1","32","G03","96433cce","docs(#112): adiciona tabelas de entidades e relacionamentos do MER","docs(#112): adiciona tabelas de entidades e relacionamentos do MER
"
"3","68","20260622","2026-06-22T14:57:59.000-03:00","20260622","2026-06-22T14:57:59.000-03:00","0","13284","1675","14959","G03","96793543","merge main into fix/corrigit-edicao","merge main into fix/corrigit-edicao
"
"3","70","20260610","2026-06-10T16:53:57.000+00:00","20260610","2026-06-10T16:53:57.000+00:00","1","7237","763","8000","G03","96a5da5e","Merge branch 'Feature/implementar-endpoints' into 'main'","Merge branch 'Feature/implementar-endpoints' into 'main'

feat: completar payloads de parceiro e fornecedor com todos os atributos

See merge request graduacao/2026-1b/t28/g03!95"
"3","70","20260612","2026-06-12T17:07:48.000+00:00","20260612","2026-06-12T17:07:48.000+00:00","1","12","12","24","G03","96addb3e","Merge branch 'Docs/atualiza-diagrama-classe' into 'main'","Merge branch 'Docs/atualiza-diagrama-classe' into 'main'

|WAD| Atualização do diagrama de classes

See merge request graduacao/2026-1b/t28/g03!113"
"3","69","20260521","2026-05-21T11:43:55.000-03:00","20260521","2026-05-21T11:43:55.000-03:00","0","7522","1580","9102","G03","9721aadf","ponderada programacao G03","ponderada programacao G03
"
"3","85","20260521","2026-05-21T11:15:00.000-03:00","20260521","2026-05-21T11:15:00.000-03:00","0","28","1","29","G03","97347ee1","feat(#200): implementa o service para o fluxo de envio de convite","feat(#200): implementa o service para o fluxo de envio de convite
"
"3","85","20260609","2026-06-09T09:44:12.000-03:00","20260609","2026-06-09T09:44:12.000-03:00","0","1","1","2","G03","97462165","fix(frontend): corrige cor do texto do bullet de status #299","fix(frontend): corrige cor do texto do bullet de status #299
"
"3","69","20260521","2026-05-21T16:55:50.000-03:00","20260521","2026-05-21T16:55:50.000-03:00","0","1","2","3","G03","97af52fb","docs(#140): tabela de logica proposicional 3","docs(#140): tabela de logica proposicional 3
"
"3","74","20260521","2026-05-21T11:59:46.000-03:00","20260521","2026-05-21T11:59:46.000-03:00","0","44","0","44","G03","97d4f065","docs(#201): adiciona justificativa do teste de cadastro e matriz","docs(#201): adiciona justificativa do teste de cadastro e matriz
"
"3","72","20260608","2026-06-08T15:45:51.000-03:00","20260608","2026-06-08T15:45:51.000-03:00","1","291","51","342","G03","9855e415","Merge branch 'main' of [url-institucional] into Docs/tamanho-e-crescimento-de-mercado","Merge branch 'main' of [url-institucional] into Docs/tamanho-e-crescimento-de-mercado
"
"3","85","20260430","2026-04-30T17:12:38.000-03:00","20260430","2026-04-30T17:12:38.000-03:00","0","0","0","0","G03","9869e32f","docs(#41): modifica contextos das personas","docs(#41): modifica contextos das personas
"
"3","69","20260602","2026-06-02T15:22:43.000-03:00","20260602","2026-06-02T15:22:43.000-03:00","0","5","1","6","G03","9875af0a","docs(#263): criacao da segmentacao de mercado","docs(#263): criacao da segmentacao de mercado
"
"3","75","20260623","2026-06-23T15:40:18.000-03:00","20260623","2026-06-23T15:40:18.000-03:00","0","4","7","11","G03","98a5285d","docs (#389): corrige datas das citações de concorrentes para coincidir com referências em n.d.","docs (#389): corrige datas das citações de concorrentes para coincidir com referências em n.d.
"
