grupo,mr_numero,titulo,descricao,situacao,criado_em,atualizado_em,merged_em,fechado_em,branch_origem,branch_destino,autor_id,merged_por_id,revisores_ids,responsaveis_ids,e_rascunho,comentarios,sprint,rotulos
G03,122,|WAD| Atualização da seção 3.2.7,"A seção **3.2.7 — Padrões de G01-A26 Aplicados** do WAD documentava apenas 3 dos padrões efetivamente presentes no backend (Arquitetura em Camadas, Repository e Injeção de Dependência). Uma revisão cruzando o texto com o código-fonte identificou outros 3 padrões aplicados que não estavam documentados. Este MR adiciona essas subseções e consolida as referências bibliográficas no padrão ABNT da seção 8.

Todas as afirmações foram verificadas diretamente contra o código (`src/`) antes de serem redigidas.

---

## O que muda

Arquivo único alterado: `documents/wad.md` (+57 / −6).

### 1. Novas subseções em 3.2.7

Adicionadas três subseções, seguindo o mesmo formato das existentes (embasamento teórico com referência → evidência no código-fonte → justificativa por necessidade real):

| Subseção | Padrão | Evidência no código |
|----------|--------|---------------------|
| **3.2.7.4** | Cadeia de Responsabilidade (_Chain of Responsibility_) via _middlewares_ | `middlewares/auth.middleware.ts` (`autenticar`, 401), `middlewares/rbac.middleware.ts` |
| (`autorizar`/`autorizarProprioOuAdmin`, 403), `errors/errorHandler.ts` (`globalErrorHandler`) |  |  |
| **3.2.7.5** | _Singleton_ — pool de conexões | `database/connection.ts` (instância única de `Pool` exportada e reusada por todos os repositories) |
| **3.2.7.6** | _Data Transfer Object_ (DTO) | `services/parceiro.service.ts` (`ParceiroListagemDTO` + `mapearParaListagemDTO`) |

### 2. Referências consolidadas na seção 8

O bloco local _""Referências desta seção""_ que ficava ao final de 3.2.7 foi **removido**, e suas referências foram movidas e reformatadas no padrão ABNT da seção **8. Referências**, em ordem alfabética:

- **BASS**, Len; CLEMENTS, [externo]; KAZMAN, Rick. _Software architecture in practice_. 3. ed. 2012.
- **FOWLER**, Martin. _Patterns of enterprise application architecture_. 2002.
- **GAMMA**, Erich; HELM, Richard; JOHNSON, Ralph; VLISSIDES, John. _Design patterns_. 1994. _(nova — embasa Chain of Responsibility e Singleton)_
- **MARTIN**, Robert C. _Agile software development_. 2002.

---

## Revisão crítica aplicada antes de finalizar

Dois ajustes de precisão feitos durante a revisão:

- **Correção de citação (3.2.7.4):** removida a atribuição do padrão _Intercepting Filter_ a Fowler (2002) — esse padrão pertence ao _Core J2EE Patterns_ (Alur et al.), não ao PoEAA. A subseção passou a se apoiar apenas em Gamma et al. (1994), que é a fonte correta para _Chain of Responsibility_.
- **Precisão técnica (3.2.7.5):** o texto deixa explícito que a garantia de instância única não vem da forma clássica do GoF (classe com `getInstance()`), mas do sistema de módulos ES (módulo avaliado uma vez e cacheado), que realiza a intenção do padrão.

---

## Checklist

- [x] Afirmações verificadas contra o código-fonte (`src/`)
- [x] Referências em formato ABNT, em ordem alfabética
- [x] Citações no corpo do texto apontam para entradas existentes na seção 8
- [x] Sem alteração em código de aplicação — apenas `documents/wad.md`
- [x] Formato e estilo consistentes com as subseções 3.2.7 já existentes

---

## Como revisar

1. Ler `documents/wad.md`, seção **3.2.7** (subseções .4, .5 e .6 são as novas).
2. Conferir as evidências abrindo os arquivos citados em cada subseção.
3. Verificar as 4 referências adicionadas na seção **8. Referências**.

#342+",merged,2026-06-12T18:28:09.719Z,2026-06-12T20:21:41.569Z,2026-06-12T20:21:40.835Z,,Docs/atualiza-3-2-7,main,G03-A14,G03-A18,G03-A18,G03-A14,0,1,Sprint 04,ART.13;DOCUMENTATION
G03,123,|WAD| Atualizar seção 3.7 - WebAPI e Endpoints,"A Tabela 3.7.1 (rastreabilidade RF → Endpoint) estava desatualizada em relação às rotas efetivamente registradas no backend (`src/app.ts` e `src/routes/*.ts`): prefixos `/api` ausentes, endpoints inexistentes listados como implementados, paths divergentes e endpoints reais não documentados. Este MR reescreve a tabela para refletir fielmente a API que o sistema expõe hoje.

## O que muda

Arquivo único: `documents/wad.md` (seção 3.7).

### Tabela 3.7.1 reescrita pelas rotas reais

- **Prefixos `/api` corrigidos**: parceiros passam de `/parceiros` para `/api/parceiros`; login passa para `/api/auth/login`.
- **Convenção documentada** em parágrafo introdutório: API JSON sob `/api`, views EJS nas rotas equivalentes sem `/api`; fazendas montadas em `/fazendas` **e** `/api/fazendas`.
- **Endpoints reais adicionados** que faltavam: `POST /api/auth/logout`, `GET /api/convites` e `GET /api/convites/{id}`, `PATCH /api/convites/aceitar/{token}`, `PUT /api/usuarios` (alteração de senha), `GET /api/registro-visitas`, e a CRUD completa de **produtores** (`/produtores`) e **fazendas** (`/fazendas`).
- **Paths corrigidos**: `/usuarios/cadastro` → `/api/usuarios/concluir-cadastro`; `/convites` → `/api/convites`.

### Correção de atribuições de RF

Alinhadas à tabela canônica de requisitos (RF014 = listar/reenviar convites, RF017 = logout) e à nota corretiva da matriz 3.1.4:

- Logout: `RF020` → **RF017**.
- `GET /api/convites` e `/api/convites/{id}`: removido o RF017 indevido → **RF014**. (RF014) — constam na matriz de design (3.1.4), mas não têm rota no backend.

## Checklist

- [x] Cada endpoint da tabela conferido contra `app.ts` e `routes/*.ts`
- [x] Nenhum endpoint fictício listado como implementado
- [x] Atribuições de RF consistentes com a tabela de requisitos e a matriz 3.1.4
- [x] Sem alteração em código de aplicação

## Fora de escopo

- Status de RF015/RF016/RF017 na tabela de requisitos (marcados ""Planejado"", mas implementados) — será tratado em MR/escopo separado.

#343+",merged,2026-06-12T19:07:54.107Z,2026-06-12T20:13:07.235Z,2026-06-12T20:06:59.368Z,,Docs/atualiza-3-7,main,G03-A14,G03-A12,G03-A12,G03-A14,0,2,Sprint 04,ART.13;DOCUMENTATION
G03,124,|CODE| Atualiza o swagger.ts com os novos endpoints,"A especificação Swagger (`src/docs/swagger.ts`, servida em `/docs`) tinha drift em relação às rotas realmente montadas no backend: documentava paths sem o prefixo `/api`, descrevia um endpoint inexistente e não cobria a autenticação. Este MR sincroniza a spec com as rotas reais.

## O que muda

Arquivo único: `src/docs/swagger.ts`.

- **Prefixo `/api` corrigido** nos 4 paths de parceiros: `/parceiros`, `/parceiros/{id}`, `/parceiros/{id}/inativar`, `/parceiros/{id}/ativar` → `/api/parceiros...` (a rota JSON real é montada sob `/api/parceiros`).
- **Endpoint inexistente removido**: `GET /registro-visitas/nova` (não há rota correspondente no backend).
- **Endpoint real adicionado**: `GET /api/registro-visitas` (listagem em JSON).
- **Autenticação documentada** (antes ausente): `POST /api/auth/login` e `POST /api/auth/logout`, descritos a partir do controller real — cookie JWT httpOnly de 8h, e respostas 200/400/401/403.

## Validação

- A spec é gerada com sucesso (`swaggerSpec` carrega via tsx): **24 paths**, todos correspondendo a rotas reais; nenhum path órfão (`/parceiros` sem `/api` ou `/registro-visitas/nova`).

## Checklist

- [x] Todos os paths da spec correspondem a rotas reais (`app.ts`/`routes/*.ts`)
- [x] `swagger.ts` compila e gera a especificação sem erros
- [x] Métodos HTTP e status codes conferidos contra os controllers

#344+",merged,2026-06-12T19:12:40.886Z,2026-06-12T21:56:23.578Z,2026-06-12T21:56:23.271Z,,refactor/swagger,main,G03-A14,G03-A12,G03-A12,G03-A14,0,1,Sprint 04,ART.10;CODE
G03,125,|CODE| Refatoração de testes unitários e RNs em controller,"Code review apontou regra de negocio/semantica de erro vazando para os controllers, `console.log` em producao, testes vermelhos por fixture invalida e baixa cobertura de branch em services. Este MR resolve tudo isso mantendo o comportamento (refatoracao de estrutura, nao de comportamento).

### O que muda

**Semantica de erro movida para o service**

- `registrovisita.service` agora lanca `AppError` com status no lugar de `Error` cru; o controller parou de chumbar `400` e le `err.statusCode`.
- `criar()` quebrado em helpers curtos (`validarDadosVisita`, `validarIntervaloEntreVisitas`, `persistirVisita`); magic numbers nomeados (`INTERVALO_MINIMO_MINUTOS`, etc.).
- `convite.controller`: os 6 `try/catch` que reimplementavam o `globalErrorHandler` foram substituidos por `asyncHandler`, deixando os endpoints JSON delegarem o erro ao handler central (padrao ja usado no `parceiro.controller`). `exibirAtivacao` manteve o catch por [externo] apresentacao (`link-expirado`).

**Limpeza**

- 64 `console.log` removidos de controllers/services/repositories (mantido apenas o `console.error` do `errorHandler`).

**Correcoes de teste (TDD)**

- Fixture com CPF invalido (`12345678901`) trocada por CPF valido — destrava CT02–CT08 do `parceiro.service`.
- `auth-gate.spec` corrigido para apontar as URLs reais da API protegida (`/api/parceiros`, `/api/fornecedores/1`), em vez das views (que redirecionam) ou de rota inexistente.
- Black-box do `convite.controller` ajustados ao novo contrato (`next(erro)` em vez de `res.status` manual).

**Cobertura nova (backfill com TDD)**

- `validarCnpj` / roteamento de `validarCpfCnpj`: branch 37% -\> 83%.
- White-box do `registrovisita.service` (`listarPaginado`, validacoes, traducao de FK 23503): branch 29.7% -\> 91.9%.

### Resultado

| Metrica | Antes | Depois |
|---------|-------|--------|
| Testes | 9 falhando / 270 | 306 / 306 |
| Services (stmts / branch) | 81.7% / 74.9% | 89.6% / 84.6% |
| Controllers | 88.9% | 92.1% |

### Como testar

cd src && npm test -- --coverage

#348+",merged,2026-06-12T20:07:06.471Z,2026-06-12T21:39:52.885Z,2026-06-12T21:39:52.568Z,,refactor/checkup-geral,main,G03-A14,G03-A12,G03-A12,G03-A14,0,1,Sprint 04,ART.10;CODE
G03,126,docs (#330) adiciona diagrama de arquitetura atualizado,"Atualiza o diagrama de arquitetura conforme o que foi implementado na sprint 4.

Como revisa: Conferir se esta coerente com o que foi implementado e o feedback do [externo].",merged,2026-06-12T22:20:55.051Z,2026-06-13T02:47:57.064Z,2026-06-13T02:47:54.473Z,,Docs/diagrama-de-arquitetura-atualizado,main,G03-A19,G03-A18,G03-A18,G03-A19,0,4,Sprint 04,ART.13;DOCUMENTATION
G03,127,Feat/modal contatos,"Descrição:

## O que foi feito

Implementa o modal de listagem de contatos e a integração com o backend.

## Alterações

- Adiciona modal de listagem de contatos na interface
- Liga o modal ao backend (carregamento dos dados de contatos)
- Adiciona script de reset idempotente do seed do banco

## Issue relacionada

Closes #350

## Como testar

1. Subir a aplicação com o banco populado (rodar o script de seed)
2. Abrir a tela de contatos
3. Verificar que o modal lista os contatos vindos do backend
4. Reexecutar o script de reset/seed e confirmar que é idempotente (não duplica dados) Commits incluídos:

fed3758 feat(contatos): adiciona modal de listagem de contatos #350 9bb8764 feat(contatos): liga modal de contatos ao backend #350 2731f57 chore(db): adiciona script reset idempotente de seed #350",merged,2026-06-12T22:28:43.237Z,2026-06-12T23:14:44.679Z,2026-06-12T23:14:44.211Z,,feat/modal-contatos,main,G03-A18,G03-A15,G03-A15,G03-A18,0,1,Sprint 04,ART.10;CODE
G03,128,feat(fornecedores): expandir abre detalhe do cadastro (somente leitura) #351,"## O que foi feito

Ao expandir um registro nas telas de cadastro, agora é exibido o detalhe completo do item em modo somente leitura.

## Alterações

- Fornecedores: expandir abre detalhe do cadastro (somente leitura)
- Parceiros: expandir abre detalhe do cadastro (somente leitura)
- Fazendas: expandir abre detalhe do cadastro (somente leitura)
- Usuários: expandir abre detalhe do cadastro (somente leitura)
- Visitas: expandir abre detalhe da visita (somente leitura)

## Issue relacionada

Closes #351

## Como testar

1. Subir a aplicação com o banco populado
2. Acessar cada tela (Fornecedores, Parceiros, Fazendas, Usuários, Visitas)
3. Expandir um registro da lista
4. Confirmar que o detalhe é exibido em modo somente leitura (campos não editáveis)",merged,2026-06-12T23:17:20.920Z,2026-06-13T00:43:26.520Z,2026-06-13T00:43:25.483Z,,feat/expandir-detalhes-cadastros,main,G03-A18,G03-A15,G03-A15,G03-A18,0,1,Sprint 04,ART.10;CODE
G03,129,Feat/email status usuarios,"## O que foi feito

Ajustes na tela de Usuários: o ícone de e-mail passa a refletir o status do usuário e a ação de bloquear agora pede confirmação antes de desativar.

## Alterações

- Desabilita o ícone de e-mail conforme o status do usuário
- Bloquear: pede confirmação e desativa o usuário

## Issue relacionada

Closes #354

## Como testar

1. Subir a aplicação com o banco populado
2. Acessar a tela de Usuários
3. Verificar que o ícone de e-mail aparece desabilitado conforme o status do usuário
4. Clicar em bloquear um usuário e confirmar que aparece o pedido de confirmação
5. Confirmar a ação e validar que o usuário é desativado",merged,2026-06-12T23:53:12.842Z,2026-06-13T01:38:26.168Z,2026-06-13T01:38:23.865Z,,feat/email-status-usuarios,main,G03-A18,G03-A15,G03-A15,G03-A18,0,3,Sprint 04,ART.10;CODE
G03,130,Docs/correcao rf-rn-mr,"# Resumo das Alterações

Este Merge Request tem como objetivo atualizar a seção **3.2.3.1 – Diagrama de Classes Arquitetural**, garantindo total aderência entre a documentação e a implementação atual da aplicação. A revisão foi realizada a partir da análise do código-fonte, refletindo a organização real dos componentes e das dependências existentes entre as camadas da arquitetura.

# Principais Alterações Realizadas

* Atualização do diagrama para representar todos os módulos atualmente implementados no sistema, incluindo autenticação, usuários, convites, parceiros, fornecedores, fazendas, produtores e registros de visita.
* Inclusão das classes arquiteturais relacionadas ao gerenciamento de fazendas, fornecedores e produtores, que não estavam representadas na versão anterior do diagrama.
* Correção dos nomes dos componentes para manter consistência com a nomenclatura utilizada no código-fonte, como a atualização de repositórios e serviços efetivamente existentes.
* Revisão das dependências entre as camadas **Controller**, **Service**, **Repository** e **Model/DTO**, assegurando coerência com a arquitetura implementada.
* Inclusão da dependência direta entre o arquivo principal da aplicação (_app.ts_) e o repositório de unidades (_UnidadeRepository_), representando uma exceção arquitetural identificada na implementação atual.
* Atualização da descrição textual da seção para refletir a estrutura arquitetural vigente e a distribuição de responsabilidades entre os componentes do sistema.

# Objetivo da Atualização

A atualização busca manter a rastreabilidade entre documentação e código-fonte, fornecendo uma representação fiel da arquitetura atualmente implementada. Com isso, o diagrama passa a refletir com maior precisão a organização interna da aplicação, facilitando a compreensão das responsabilidades de cada camada e das dependências existentes entre os componentes do sistema.",merged,2026-06-13T01:15:53.037Z,2026-06-13T02:00:37.432Z,2026-06-13T02:00:37.088Z,,docs/correcao-rf-rn-mr,main,G03-A18,G03-A18,G03-A12,G03-A18,0,1,Sprint 04,ART.13;DOCUMENTATION
G03,131,feat(rbac): Restrição da página e da navbar de Usuários ao perfil admin (#358),"Resumo das Alterações

Este Merge Request fecha o controle de acesso (RBAC) da área de Usuários, garantindo a regra de negócio de que apenas o admin acessa a página de Usuários e convida novos usuários, enquanto os demais perfis fazem tudo, exceto a área de Usuários. O backend de autenticação (login/JWT em cookie httpOnly) e o RBAC das rotas de API (/api/usuarios/\* e /api/convites/\*, já travadas com autorizar('admin')) já existiam; este MR cobre o furo que faltava — a página de view GET /usuarios, antes acessível a qualquer usuário autenticado — e ajusta a navbar para refletir o perfil. O modelo de 3 perfis (admin/coordenador/analista) foi mantido; a distinção relevante é admin vs. não-admin.

Principais Mudanças Realizadas

Guard de view admin-only (middlewares/rbac.middleware.ts): Novo middleware apenasAdminView que, diferente do autorizar (que responde JSON 403 nas APIs), redireciona não-admins para /home — comportamento adequado para rotas de página. Deve rodar após redirecionarSeNaoAutenticado, que popula req.user.

Injeção de perfil nas views (middlewares/auth.middleware.ts): O redirecionarSeNaoAutenticado agora expõe res.locals.isAdmin e res.locals.perfil, disponibilizando o perfil para todas as views protegidas sem precisar passá-lo manualmente em cada res.render.

Proteção da rota de página (app.ts): A rota GET /usuarios passou a usar redirecionarSeNaoAutenticado, apenasAdminView — admin renderiza a tela (200), não-admin é redirecionado para /home.

Ligação com a navbar (partials/navbar.ejs): O item ""Usuários"" só é incluído no menu quando isAdmin é verdadeiro (via spread condicional no array de itens), escondendo o link dos perfis não-admin.

Testes (tests/middlewares/\*.spec.ts): Adicionados 3 testes do apenasAdminView (admin segue, não-admin e anônimo redirecionam para /home) e ajustado o mock fakeRes() do auth.middleware.spec para incluir locals: {}. Suíte de middlewares: 17 testes passando.

Verificação: validado funcionalmente — admin → /usuarios 200 + link na navbar; não-admin → 302 /home + sem link; anônimo → 302 /login — e confirmado visualmente com screenshots dos dois perfis.

Arquivos Afetados

- src/middlewares/rbac.middleware.ts
- src/middlewares/auth.middleware.ts
- src/app.ts
- src/views/partials/navbar.ejs
- src/tests/middlewares/rbac.middleware.spec.ts
- src/tests/middlewares/auth.middleware.spec.ts",merged,2026-06-13T01:58:45.406Z,2026-06-13T02:39:27.183Z,2026-06-13T02:39:26.596Z,,feat/login-rbac,main,G03-A15,G03-A15,G03-A12,G03-A15,0,2,,ART.10;CODE
